17.6,59.5
17.3,59.5
27.4,64.7
26.8,64.2
26.2,63.9
25.6,63.7
25,62.9
24.5,62
23.9,68
23.3,59.4
22.8,58.2
22.3,56.9
21.7,55.3
21.2,54.1
19.8,52.7
19.3,52.9
32.9,76
32.4,73
31.8,71
31.3,69.8
29.7,68.7
29.2,68.6
28.7,68.5
28.2,68.5
27.7,68.5
27.2,68.4
26.7,68.1
26.2,67.6
25.7,66.6
25.2,65.4
21.6,59.8
21.1,59.3
19.6,57.9
19.1,57.4
18.6,56.7
18.2,56.3
17.8,55.7
17.3,55
16.9,54.3
16.5,53.5
16.1,52.8
15.7,52.1
15.3,51.8
14.9,51.3
35,63.5
34.4,63
33.8,62.7
33.2,62.2
32.7,61.8
32.2,61.3
31.7,69
31.3,62
29.8,58.1
29.4,58
29,57.9
28.6,57.7
28.2,57.4
24.5,58.2
24,57.9
23.5,57.4
23,56.7
22.6,56.2
22.1,56.1
21.7,55.7
21.3,55.4
19.8,54.1
19.5,53.8
19.1,53.5
18.7,53.1
18.3,52.7
18.6,64.7
18,64.4
17.5,64
17,63.6
16.5,62.9
16,62.1
15.5,61.4
15.1,67
14.7,62
14.3,59.7
13.9,59.4
13.6,59.1
13.3,58.8
13.1,58.5
12.8,58.1
12.6,45.3
17.6,64.8
17.2,64.2
16.8,63.7
16.4,63.3
16,62.6
15.6,61.8
15.3,68
14.9,59.8
14.5,58.5
14.2,57.2
13.8,56
13.5,55
13.2,54
12.9,53.2
12.6,52.5
12.3,51.2
36.3,66
35.8,65.5
35.2,64.6
34.6,63.5
34.1,62.8
33.5,62.3
33,61.7
32.4,61.6
31.9,61.6
31.4,61.4
29.8,59.7
29.2,59.7
28.7,59.8
28.1,61
27.3,61.1
26.7,68
26,66
25.4,62
24.8,59.8
24.1,59.3
23.5,59
22.8,58.7
22.2,58.5
21.5,58.2
19.7,57
19.1,56.6
18.5,56.3
18,55.9
28.6,62.4
28,62.1
27.3,61.9
26.7,61.6
26.1,61.2
25.5,69
24.9,66
24.2,63
23.6,59.9
23,59.4
22.4,58.9
21.8,58.3
21.2,57.9
19.5,57.2
39.9,73
39.4,71.1
38.8,79
38.2,77
37.7,74
23.3,59
22.7,58.1
22.2,58.8
21.7,58.4
21.2,58.1
19.8,56.8
19.4,56.4
19,55.6
18.5,54.7
18.1,54
17.7,53.3
17.3,52.9
16.9,52.5
16.6,52.5
26.3,58.9
25.6,58.4
25,58.1
24.3,57.6
23.7,57.1
23.1,56.7
22.5,56.3
21.9,55.6
21.3,55
19.6,53.5
19,53
18.5,52.8
17.9,52.5
17.4,52.1
39.6,65.2
39,65
38.4,65.1
37.8,65.3
37.1,65.3
36.4,65.4
35.7,65.4
39.6,61.1
38.5,65
37.5,58.7
36.5,59.7
35.6,59.3
34.8,58.9
34,58.6
39.6,71.3
38.8,71
18.7,68.3
18.1,68
17.5,67.6
17,67.3
16.4,66.8
15.9,66.4
15.4,66
14.9,65.5
14.4,65.2
13.9,64.8
13.5,64.4
13,64
12.6,63.7
12.2,63.3
11.8,62.9
11.4,62.5
27.4,69.1
26.5,68.9
25.6,68.7
24.7,68.5
23.8,68.3
22.9,68.1
22.1,67.9
21.3,67.7
19.7,67.3
19,67.2
18.2,65.3
17.5,66.9
16.7,66.7
16,66.5
15.4,66.3
29,83.7
28.6,83.5
28.2,83.5
27.8,83.3
27.4,82.5
26.9,83
26.4,83
25.9,82.7
25.4,82.6
24.9,82.4
24.4,82
23.8,82.1
23.4,81.9
22.9,81.8
22.5,81.5
22.2,81.1
22,63.4
21.3,62.9
19.5,61.2
18.9,63
18.4,59.1
17.9,57.9
17.3,56.8
16.9,55.3
16.4,54.1
15.9,53
15.5,52.4
15.1,52.1
14.7,51.9
14.4,51.9
39.5,67.6
39,67.2
38.5,66.7
38,66.9
37.5,67.1
37,66.6
36.5,66.7
36,67.2
35.6,66.6
21.7,65.7
19.4,64.4
18.7,64
18,63.6
17.3,63.1
16.7,62.6
16.1,62.1
15.5,61.5
14.9,61
14.4,64
13.8,59.8
13.3,59.3
12.7,58.7
12.3,58.1
32.6,53.7
32,52.1
31.4,52.1
29.7,51.1
29.2,49.4
28.8,47.8
28.3,46.2
27.9,45.3
27.4,44.5
26.9,44.8
26.4,45.5
25.9,46.4
25.4,47.8
24.9,49.3
27.3,61.4
26.7,58.1
26.1,61.1
25.6,67
25,62
24.5,59.7
24,59.2
23.4,58.6
22.9,57.9
22.4,56.7
22,55.3
21.5,54
21.1,50
19.5,64.7
19,64.3
18.5,63.8
18,63.3
17.6,62.8
17.1,62.3
16.7,61.9
16.3,61.4
15.8,69
15.4,64
15,59.9
14.7,59.3
14.3,58.7
13.9,57.9
19.6,58.3
19.2,57.6
18.8,56.7
18.4,55.3
18,54.1
17.6,52.9
17.3,51.5
16.9,50
16.6,48.5
16.2,47.1
15.9,46
15.5,45.1
15.2,44.6
14.8,44
14.4,43.5
14.1,43.1
39.5,74.8
38.5,74.6
37.4,74.5
36.3,74.3
35.3,74.1
34.4,74
33.4,73.8
32.5,73.7
31.6,73.6
29.8,73.2
28.8,73.1
27.9,72.9
27,72.7
26,72.4
27.4,78.5
26.2,78.2
25.1,77.9
24.1,77.6
23.1,77.3
22.1,76.7
21.2,76.3
19.5,75.4
18.7,75
18,74.3
17.3,73.4
16.7,72.7
16.2,71.8
15.6,78
15.2,69.6
23.8,58.2
23.2,57.8
22.5,57.3
21.9,57.2
21.3,56.8
19.6,55.5
19,55
18.5,54.3
18,53.6
17.5,52.8
17,52
16.5,51.2
16.1,55
15.6,49.8
29.4,62.7
28.8,62.5
28.1,62.2
27.4,62
26.8,61.7
26.1,61.4
25.5,61.2
24.8,69
24.2,66
23.6,64
22.9,63
22.3,62
21.7,61
21.1,60
33.3,74.6
32.8,74.2
32.3,74.1
31.8,73.9
31.3,73.6
29.7,72.7
29.1,72.9
28.6,71.8
28,72.1
27.5,71.9
26.9,71.5
26.4,71.5
25.8,71.5
25.3,71
39.8,63.8
39.1,63.2
38.5,62.8
22.6,57.6
22.2,56.7
21.8,55.3
21.3,54.8
19.7,53.2
19.3,52.1
18.9,51.2
18.5,58
18.1,54
17.7,51
17.3,49.8
16.9,49.5
16.5,49
23.8,66.6
22.9,66.4
22.1,66.2
21.3,65.9
19.8,65.4
19.1,65.2
18.3,59.2
17.6,64.5
17,64.2
16.4,63.9
15.7,63.5
15.2,63.2
14.6,62.8
14.1,62.5
13.6,62.1
35.7,65.8
34.9,65.9
34.1,66.1
33.3,65.8
32.5,64.3
31.8,63
31,62.4
29.4,60
28.7,57
27.9,55.1
27.2,54.7
26.5,55
25.8,55.7
25.1,56.5
24.5,57.4
19.1,69.2
18.5,69.6
18,69.3
17.4,68.9
16.9,68.4
16.4,68
15.9,67.5
15.4,67
14.9,66.6
14.4,66
13.9,65.4
13.4,64.7
12.9,64.3
12.4,63.1
11.9,63.2
11.4,62.5
19.3,61.8
18.9,61.4
18.5,69
18.1,63
17.7,59.4
17.3,58.2
16.9,57.1
16.5,56
16.1,55.2
15.7,54.5
15.4,53.7
15,52.9
14.6,52.1
14.3,51.4
13.9,56
13.6,50
25.4,54.5
24.7,53.6
24.1,53.2
23.5,52.7
22.8,52.3
22.2,52
21.6,51.6
21,59
19.9,49.8
19.3,49.2
18.8,48.5
18.3,48.1
17.8,47.7
17.3,47.4
16.9,47.1
25.4,66.4
24.7,66.2
23.9,66
23.2,65.7
22.5,65.5
21.9,65.1
21.3,64.8
19.5,64.2
18.9,62.9
18.4,63.7
17.9,63.5
17.4,63.2
16.9,63
16.4,62.8
39.6,59.6
38.9,59.3
38.2,59.1
37.5,58.9
39.8,71.2
39.1,79
25.4,68.5
24.8,68.4
24.3,68.1
23.7,68.1
23.1,68
22.6,67.9
22.1,68
21.6,67.5
21.1,67.5
19.6,67.3
19.2,67.2
18.7,66.8
18.3,66.8
17.8,66.8
31.7,82.3
31.2,82
29.5,87
29.1,86
28.6,83
28.2,79.8
27.7,79.4
27.2,78.7
26.7,78.2
26.2,77.6
25.7,77.1
25.2,76.7
24.7,76
21.4,66.1
19.5,64.6
18.9,63.8
18.3,62.8
17.7,61
17.1,68
16.5,59.6
15.9,57.6
15.4,55.3
14.9,53.4
14.5,52
14.1,57
13.7,48.6
13.2,48.3
39.6,73.1
39,72.6
38.4,72.2
37.9,72
37.3,71.8
36.8,71.6
29.3,67.1
28.5,66.9
27.7,66.6
26.9,66.2
26.2,65.8
25.4,65.4
24.7,65.1
24,64.7
23.4,64.3
22.8,63.8
22.2,63.4
21.7,63.1
21.1,62.8
24.3,66.7
23.8,66.4
23.2,66
22.7,65.6
22.2,64.9
21.7,64.3
21.2,63.5
19.9,61.3
19.5,65
19.1,59.7
18.7,59
18.3,58.4
17.9,57.9
17.5,57.5
37.4,73.2
36.2,73
35.5,72.9
34.8,72.7
34.2,72.6
33.5,72.4
32.4,72.3
31.8,72.2
31.2,72.2
29.2,72.1
28.7,72.1
28.1,72.1
27.6,72
27.1,71.8
24.4,51
23.8,48.1
23.3,54
22.7,49.7
22.2,48.9
21.7,48.1
21.2,47.1
19.7,44.3
19.2,43.3
18.8,42.3
18.4,41.5
17.9,48
17.5,41
17.2,39
33.2,83.1
32.9,82.9
32.7,82.7
32.4,82.5
32.1,82.2
31.8,82
31.5,81.7
31.2,81.4
29.9,79.7
29.6,79.3
29.2,79
28.9,78.7
28.5,78.3
39.6,66.5
38.7,66.2
37.9,65.8
24.3,55
23.8,54.3
23.3,54.2
22.9,53.1
22.4,53.1
22,52.4
21.5,52.2
21.1,51.9
19.8,51.6
19.4,51.2
19,51.1
18.6,58
18.2,57
17.8,55
23.4,74.9
22.7,74.7
21.9,74.6
21.2,74.5
19.8,74.5
19.2,71.8
18.5,72.3
17.9,73.7
17.2,73.8
16.6,74.2
16.1,69.1
15.6,73.9
15.1,73.7
14.6,72.7
14.1,71.5
32.3,58.9
31.8,58.4
31.2,57.6
29.7,53.6
29.3,52.6
28.9,51.4
28.5,50
28.2,47.8
27.8,46
27.4,45.6
27.1,45.9
26.7,46.4
26.3,47.1
25.9,48.4
39.9,69.6
39,69.3
38.2,68.8
37.4,68.1
36.6,67.3
35.9,66.7
35.3,66.4
34.7,66.1
34.1,65.9
33.5,65.5
33,65.9
32.5,65.2
32.1,64.3
31.6,64
31.3,63.7
33.6,74.9
32.4,74.6
31.3,74.5
29,74.1
27.9,73.9
26.8,73.7
25.7,73.5
24.6,73.3
23.6,73
22.6,72.5
21.7,71.6
19.4,71.2
18.7,71.1
17.4,68.3
17,68
16.6,67.7
16.2,67.4
15.8,67.2
15.5,66.9
15.1,66.6
14.7,66.2
14.2,65.8
13.9,64.9
13.5,63.7
13.2,62.3
12.9,61
12.6,62
12.3,59.4
11.9,58.7
24.3,59.9
23.7,59.7
23.1,59.4
22.6,58.9
22,58.3
21.4,57.4
19.8,55.9
19.3,55.7
18.9,55
18.4,54.9
17.9,54.7
17.5,54.7
17.1,54.6
16.6,54.6
39.3,69.7
38.4,69.6
37.6,69.5
36.8,69.4
36,69.3
35.2,69.2
34.4,69.1
33.6,69.1
39.4,63.4
38.7,63.3
38.1,64
37.5,63.8
18.5,62.3
18.1,61.5
17.6,67
17.2,60
16.7,59.3
16.3,58.4
15.9,57.5
15.6,56.3
15.2,55.5
14.8,54.9
14.5,53.2
14.2,51.3
13.9,51
13.6,48.8
13.3,47.7
13,46.6
23.8,61.8
23.2,67
22.5,59.7
21.9,58.6
21.3,58.3
19.6,56.2
19.1,54.5
18.6,53.1
18.1,52.2
17.7,51.5
17.2,58
16.8,52
16.4,49.6
16,49.2
39.3,67.9
38.7,67.8
38.1,67.6
37.5,67.3
37,67.8
36.4,67.2
35.9,67.1
35.3,67.4
34.8,67.1
17.5,76
16.7,75.9
16,75.7
15.3,75.6
14.7,75.4
14,75.2
13.4,75
12.9,74.9
12.3,74.7
11.8,74.6
11.3,74.4
39.6,65.4
38.7,64.7
37.9,64.6
37.2,64.4
36.4,64.1
35.7,63.8
35.1,63.4
34.5,63
33.9,62.6
33.3,62.2
32.7,61.9
32.2,61.5
31.7,61.1
31.2,68
23.4,61.8
22.8,61.1
22.3,63
21.7,59.2
21.2,58.2
19.7,55.7
19.2,52.6
18.8,58
18.4,49.3
18,47.9
17.6,46.4
17.3,45.5
17.1,44.6
16.8,43.8
31.8,67
31.3,59.2
29.9,54.9
29.4,52.4
29,50
28.6,48.2
28.2,46.6
27.9,45.4
27.5,44.6
27.1,44.3
26.7,44.5
26.3,44.8
25.9,45.3
25.5,46
