51.5,7.1
49.9,7.1
48.6,7.1
69,7.2
66,7.2
65.8,7.2
64.1,7.2
63.8,7.2
61.4,7.2
59.6,7.2
58.6,7.2
57.7,7.2
57,7.2
54.8,7.2
48,7.2
47.7,7.2
66.5,7.3
65.3,7.3
64.8,7.3
64.6,7.3
62,7.3
58,7.3
57,7.3
56.5,7.3
55.6,7.3
53.1,7.3
52.6,7.3
52.2,7.3
51.8,7.3
61.2,7.4
53,7.4
41.5,7.4
65.8,7.5
65.5,7.5
65.1,7.5
63.5,7.5
62.1,7.5
59,7.5
56.8,7.5
65.7,7.6
62.8,7.6
62.5,7.6
62,7.6
61.7,7.6
59.9,7.6
59.8,7.6
58.5,7.6
57.6,7.6
57.3,7.6
56.4,7.6
52,7.6
47.1,7.6
42.3,7.6
68,7.7
66.3,7.7
66,7.7
64.3,7.7
63.2,7.7
62.2,7.7
59.9,7.7
59.3,7.7
58.3,7.7
57.2,7.7
57.2,7.7
55.8,7.7
53.5,7.7
48.2,7.7
47.7,7.7
66.2,7.8
63.5,7.8
62.5,7.8
58.6,7.8
57.7,7.8
43.3,7.8
66.8,7.9
64.9,7.9
64,7.9
63.9,7.9
61.1,7.9
58.9,7.9
57.9,7.9
57.3,7.9
56.8,7.9
55.3,7.9
51.2,7.9
68.6,8
66.8,8
64.2,8
62.5,8
61.5,8
59.3,8
59.3,8
58.7,8
58.1,8
57.9,8
57.4,8
57.3,8
53.9,8
53.6,8
53.1,8
47.4,8
44.3,8
68,8.1
67.3,8.1
67.1,8.1
66.4,8.1
64.5,8.1
61.8,8.1
59.7,8.1
58.9,8.1
58.7,8.1
58.2,8.1
57.3,8.1
57.3,8.1
56.1,8.1
51.8,8.1
48.7,8.1
48.1,8.1
68,8.2
67.8,8.2
67.7,8.2
65,8.2
62.7,8.2
62.6,8.2
61.9,8.2
59.5,8.2
59.3,8.2
59.2,8.2
58.7,8.2
57.8,8.2
53.5,8.2
53.4,8.2
53.3,8.2
52.4,8.2
52.1,8.2
52.1,8.2
45.3,8.2
67.4,8.3
65.6,8.3
62.9,8.3
62.5,8.3
61.1,8.3
59.8,8.3
59.3,8.3
57.8,8.3
54.4,8.3
52.8,8.3
46.2,8.3
69.5,8.4
68.2,8.4
67.6,8.4
64.8,8.4
64.2,8.4
64.1,8.4
63.7,8.4
63.3,8.4
63.3,8.4
63.3,8.4
62.2,8.4
62.1,8.4
61.8,8.4
58.5,8.4
58.2,8.4
58.1,8.4
57.5,8.4
53.8,8.4
51.9,8.4
51.9,8.4
51.6,8.4
69,8.5
68.4,8.5
65.2,8.5
64.4,8.5
63.8,8.5
63.1,8.5
63,8.5
62.5,8.5
59.9,8.5
59.5,8.5
58.8,8.5
58.4,8.5
56.5,8.5
54.1,8.5
52.1,8.5
49.1,8.5
48.5,8.5
47.1,8.5
70,8.6
69.1,8.6
68.6,8.6
64.6,8.6
64,8.6
63.7,8.6
63.4,8.6
63.1,8.6
62.6,8.6
61.1,8.6
58.7,8.6
58.1,8.6
56.2,8.6
36.3,8.6
72,8.7
66,8.7
64,8.7
63,8.7
62.3,8.7
61,8.7
59.8,8.7
59.4,8.7
58.1,8.7
56.8,8.7
54.4,8.7
51.9,8.7
48.1,8.7
69.5,8.8
69.3,8.8
65.4,8.8
64.2,8.8
62,8.8
59.5,8.8
59.3,8.8
59,8.8
55.6,8.8
55.3,8.8
55,8.8
54.2,8.8
53.2,8.8
69.9,8.9
69,8.9
68,8.9
66,8.9
62.8,8.9
62.5,8.9
62.3,8.9
61.4,8.9
61.1,8.9
59,8.9
58.6,8.9
57.1,8.9
56.7,8.9
56.3,8.9
53,8.9
49.2,8.9
48.9,8.9
69.4,9
67.6,9
65.7,9
65.4,9
65.4,9
64.7,9
64.5,9
64.4,9
63.2,9
62.1,9
61.5,9
61.4,9
57.1,9
55,9
54.8,9
49.8,9
49.6,9
74,9.1
66.6,9.1
66.4,9.1
66.4,9.1
66.2,9.1
65.9,9.1
65.6,9.1
63.5,9.1
63.1,9.1
62.7,9.1
61.9,9.1
59.9,9.1
58.1,9.1
57.6,9.1
57.6,9.1
57.6,9.1
56.7,9.1
55.7,9.1
55.4,9.1
55.3,9.1
55,9.1
49.7,9.1
45.9,9.1
68,9.2
65,9.2
64.3,9.2
64,9.2
62.6,9.2
61.6,9.2
59.6,9.2
59,9.2
58.9,9.2
58.8,9.2
58.4,9.2
58.2,9.2
57.9,9.2
57.4,9.2
56.7,9.2
56.2,9.2
56.1,9.2
54.8,9.2
54.8,9.2
54.1,9.2
53.8,9.2
46.4,9.2
44.3,9.2
69.9,9.3
69.6,9.3
68.3,9.3
68.1,9.3
64.7,9.3
63,9.3
62.6,9.3
58.4,9.3
57.6,9.3
56.8,9.3
54.6,9.3
54,9.3
54,9.3
51.6,9.3
47.1,9.3
44.6,9.3
73,9.4
68.7,9.4
68.5,9.4
66.5,9.4
65.4,9.4
64.4,9.4
63.2,9.4
63.1,9.4
62.8,9.4
62.3,9.4
55.3,9.4
54.6,9.4
53.2,9.4
51,9.4
48.4,9.4
45.6,9.4
71.7,9.5
68.8,9.5
66.7,9.5
62,9.5
59.8,9.5
59.2,9.5
58.7,9.5
54.3,9.5
52.6,9.5
52,9.5
51,9.5
48.1,9.5
45.4,9.5
44.5,9.5
72.2,9.6
72,9.6
69.2,9.6
69.2,9.6
69,9.6
68.8,9.6
67,9.6
66,9.6
65.8,9.6
63.7,9.6
63.6,9.6
63.1,9.6
61.8,9.6
59.7,9.6
56.9,9.6
54.1,9.6
52.3,9.6
50,9.6
49.3,9.6
47.1,9.6
46.6,9.6
43.8,9.6
72.7,9.7
64.8,9.7
64,9.7
63.4,9.7
62.8,9.7
61.5,9.7
60,9.7
59.2,9.7
55.3,9.7
55.3,9.7
54.7,9.7
52.7,9.7
52.7,9.7
48.5,9.7
48.2,9.7
46,9.7
46,9.7
77,9.8
71,9.8
69.7,9.8
67.2,9.8
64.3,9.8
63.8,9.8
63,9.8
62,9.8
61.1,9.8
61,9.8
59.5,9.8
59.4,9.8
59.1,9.8
58.6,9.8
58.2,9.8
56.6,9.8
53.2,9.8
52.9,9.8
46.6,9.8
46,9.8
45.3,9.8
44.6,9.8
77,9.9
73.1,9.9
71.3,9.9
65.2,9.9
64,9.9
63,9.9
62.2,9.9
62,9.9
61.4,9.9
59.9,9.9
58.1,9.9
57.9,9.9
57.4,9.9
54.7,9.9
51.5,9.9
50,9.9
47.8,9.9
72.6,10
71.4,10
71.4,10
71,10
71,10
67,10
66.6,10
66,10
64.3,10
64.1,10
62.9,10
62.9,10
62.8,10
62.7,10
62.4,10
62.3,10
61.5,10
60,10
59.9,10
59.4,10
59.3,10
56.7,10
55.6,10
54.9,10
54.5,10
53.6,10
52.4,10
45.5,10
45.1,10
44.8,10
75,10.1
73,10.1
72.7,10.1
71.6,10.1
69.1,10.1
68.9,10.1
67.9,10.1
67.2,10.1
67,10.1
66.8,10.1
66.6,10.1
66.5,10.1
65.8,10.1
65.2,10.1
65,10.1
64.1,10.1
63.8,10.1
59.6,10.1
56.8,10.1
56.2,10.1
55.3,10.1
55,10.1
54.9,10.1
43.5,10.1
73.5,10.2
72.8,10.2
71.8,10.2
69.3,10.2
66.2,10.2
65.9,10.2
65.9,10.2
65.5,10.2
64.7,10.2
64.7,10.2
64.4,10.2
64.3,10.2
64,10.2
63.8,10.2
63.8,10.2
63.7,10.2
63.3,10.2
63.3,10.2
62.3,10.2
61,10.2
61,10.2
55.7,10.2
54,10.2
52.9,10.2
46.4,10.2
74,10.3
73,10.3
71.9,10.3
71.8,10.3
69.5,10.3
69.3,10.3
68,10.3
67,10.3
66.2,10.3
66,10.3
65.9,10.3
65.6,10.3
65.5,10.3
65.1,10.3
65.1,10.3
65,10.3
64.7,10.3
63.5,10.3
63.4,10.3
63.3,10.3
61.3,10.3
59.5,10.3
59.2,10.3
58,10.3
56,10.3
55.5,10.3
50,10.3
47.8,10.3
44.6,10.3
79,10.4
77,10.4
76,10.4
76,10.4
73.4,10.4
73,10.4
72.6,10.4
72.5,10.4
72.2,10.4
69.4,10.4
68,10.4
67.5,10.4
67.5,10.4
66.4,10.4
66,10.4
65.4,10.4
64.9,10.4
64.3,10.4
64.1,10.4
63.7,10.4
58,10.4
57.9,10.4
57.3,10.4
56.7,10.4
56.4,10.4
56,10.4
55.9,10.4
46.4,10.4
44,10.4
77,10.5
76,10.5
72.3,10.5
71.1,10.5
69,10.5
67.7,10.5
67.5,10.5
67,10.5
66.1,10.5
66.1,10.5
66,10.5
65.9,10.5
65.6,10.5
65.6,10.5
64.6,10.5
64.5,10.5
64,10.5
62,10.5
61.8,10.5
58.6,10.5
51.5,10.5
50,10.5
47.9,10.5
45.5,10.5
73.9,10.6
73.6,10.6
73.6,10.6
73.2,10.6
72.5,10.6
72.5,10.6
71.3,10.6
71,10.6
69.9,10.6
67.8,10.6
67.1,10.6
66.7,10.6
66.6,10.6
66.6,10.6
66.5,10.6
66.2,10.6
65.8,10.6
65.8,10.6
65.6,10.6
65.5,10.6
65.3,10.6
63.7,10.6
62.2,10.6
59.6,10.6
59.1,10.6
56.7,10.6
56.3,10.6
55.9,10.6
54.9,10.6
54.1,10.6
51.4,10.6
46.2,10.6
78,10.7
75,10.7
75,10.7
74,10.7
73.8,10.7
73.3,10.7
73,10.7
72.9,10.7
72.8,10.7
72.8,10.7
72.6,10.7
71.9,10.7
71.7,10.7
71.4,10.7
71.3,10.7
69.6,10.7
69.2,10.7
67.9,10.7
67.4,10.7
67.4,10.7
67,10.7
66.3,10.7
66.3,10.7
65.9,10.7
65.6,10.7
65.4,10.7
62.9,10.7
60,10.7
59.7,10.7
59.3,10.7
59.1,10.7
57.6,10.7
56.7,10.7
55.3,10.7
53.7,10.7
49.3,10.7
47.8,10.7
45.3,10.7
44.8,10.7
44.5,10.7
43.1,10.7
73.5,10.8
72.8,10.8
72.7,10.8
72.6,10.8
72,10.8
71.7,10.8
71.6,10.8
71.4,10.8
71.2,10.8
71,10.8
67.8,10.8
67.8,10.8
66.9,10.8
66.9,10.8
66.8,10.8
66.4,10.8
66.3,10.8
66.1,10.8
66,10.8
65.7,10.8
65.7,10.8
65.2,10.8
62.5,10.8
58.3,10.8
57.5,10.8
52.6,10.8
52.1,10.8
49.4,10.8
47.7,10.8
74,10.9
73,10.9
73,10.9
73,10.9
73,10.9
72.7,10.9
71.4,10.9
71.1,10.9
68.7,10.9
68.3,10.9
68,10.9
68,10.9
67.4,10.9
67.3,10.9
66.1,10.9
65.4,10.9
65.4,10.9
62.9,10.9
61.2,10.9
58.4,10.9
58,10.9
53.2,10.9
51.1,10.9
76,11
74.2,11
74.2,11
73.5,11
73.3,11
73.1,11
73,11
73,11
72.5,11
71.2,11
71,11
68.8,11
68.4,11
68.2,11
67.9,11
67.7,11
67.5,11
67.1,11
67.1,11
65.3,11
65.3,11
64.9,11
57.4,11
53.6,11
52.3,11
52.2,11
48.8,11
78,11.1
74.4,11.1
73.3,11.1
73.2,11.1
73.1,11.1
72.6,11.1
72.5,11.1
71.6,11.1
71.4,11.1
68.8,11.1
68.6,11.1
68.3,11.1
68.1,11.1
68,11.1
67.4,11.1
67.3,11.1
67.3,11.1
67.2,11.1
66.7,11.1
65.3,11.1
64.7,11.1
64.2,11.1
63.9,11.1
63.5,11.1
63.4,11.1
63.2,11.1
63,11.1
62.9,11.1
62.6,11.1
62.1,11.1
61.2,11.1
52.6,11.1
52.1,11.1
74.6,11.2
73.6,11.2
73.3,11.2
72.9,11.2
72,11.2
71.8,11.2
71.2,11.2
69.3,11.2
69,11.2
68.7,11.2
68.4,11.2
68.4,11.2
67.5,11.2
65.7,11.2
65.1,11.2
64,11.2
61.6,11.2
55,11.2
77,11.3
74.6,11.3
73.4,11.3
73.2,11.3
72.8,11.3
71.4,11.3
71.1,11.3
69.9,11.3
69.7,11.3
69.6,11.3
69.6,11.3
69,11.3
68.9,11.3
68.6,11.3
67.3,11.3
67.2,11.3
65.8,11.3
61.7,11.3
60,11.3
56.5,11.3
74.8,11.4
74.7,11.4
74.5,11.4
74.4,11.4
74.2,11.4
73.7,11.4
73.2,11.4
72.6,11.4
72.2,11.4
72,11.4
71.8,11.4
71.5,11.4
69.4,11.4
68.5,11.4
67.9,11.4
67.9,11.4
67.5,11.4
66.8,11.4
66.8,11.4
66.8,11.4
66.6,11.4
65,11.4
63,11.4
62.4,11.4
62.4,11.4
58.9,11.4
58.4,11.4
57.6,11.4
57,11.4
55.7,11.4
52.4,11.4
51.7,11.4
51.1,11.4
77,11.5
74.9,11.5
74.5,11.5
74.3,11.5
74,11.5
73.9,11.5
73.9,11.5
73.8,11.5
73.6,11.5
73.1,11.5
71.8,11.5
71.7,11.5
71.4,11.5
71.2,11.5
69.5,11.5
69.3,11.5
68.7,11.5
68,11.5
67.6,11.5
67.5,11.5
67.3,11.5
65.8,11.5
64.3,11.5
61.9,11.5
58.3,11.5
57.4,11.5
51,11.5
79,11.6
78,11.6
78,11.6
77.6,11.6
76.7,11.6
75.9,11.6
75,11.6
75,11.6
74.9,11.6
74.9,11.6
74.7,11.6
74.5,11.6
74.3,11.6
74.1,11.6
73.8,11.6
73.6,11.6
73.3,11.6
73,11.6
73,11.6
73,11.6
72.4,11.6
72.4,11.6
72.4,11.6
68.9,11.6
68.3,11.6
68.1,11.6
68,11.6
67.8,11.6
67.3,11.6
67.2,11.6
67,11.6
66.1,11.6
65.1,11.6
64.7,11.6
57.4,11.6
55.1,11.6
51.3,11.6
78,11.7
77.5,11.7
76.8,11.7
75,11.7
74.8,11.7
73.9,11.7
73.7,11.7
73.5,11.7
73,11.7
73,11.7
72.6,11.7
72.3,11.7
71.6,11.7
71.1,11.7
69.7,11.7
69.5,11.7
69.4,11.7
69.4,11.7
69.2,11.7
69.1,11.7
69,11.7
68.9,11.7
68.5,11.7
68.4,11.7
68.3,11.7
68.1,11.7
68,11.7
67.9,11.7
67.7,11.7
67.3,11.7
66.2,11.7
65.9,11.7
65.8,11.7
65.2,11.7
64.6,11.7
62.1,11.7
56.5,11.7
55,11.7
54.7,11.7
47.8,11.7
78,11.8
77.3,11.8
77,11.8
76.3,11.8
75.9,11.8
75,11.8
74.2,11.8
73.8,11.8
73.6,11.8
73.1,11.8
73,11.8
72.7,11.8
72.7,11.8
72.6,11.8
72.4,11.8
71.9,11.8
71.8,11.8
71.7,11.8
71.7,11.8
71.2,11.8
69.1,11.8
68.2,11.8
68,11.8
67.8,11.8
67.6,11.8
67.2,11.8
65,11.8
64.5,11.8
58,11.8
55.7,11.8
48.1,11.8
46.7,11.8
46.4,11.8
78.3,11.9
75.4,11.9
75.4,11.9
75.2,11.9
75.2,11.9
75,11.9
74.5,11.9
73.6,11.9
73.5,11.9
73.5,11.9
73.3,11.9
73.2,11.9
73.1,11.9
72.8,11.9
72.8,11.9
72.7,11.9
72.7,11.9
72.4,11.9
72.3,11.9
72.2,11.9
72.1,11.9
71.6,11.9
71.6,11.9
71.2,11.9
69.8,11.9
69.8,11.9
69.2,11.9
68.5,11.9
68.3,11.9
68.3,11.9
67.9,11.9
66.3,11.9
66.1,11.9
65.8,11.9
65.7,11.9
65.5,11.9
65.3,11.9
65.2,11.9
54.8,11.9
51.7,11.9
46,11.9
77.3,12
77,12
75.4,12
75.3,12
75,12
75,12
74.5,12
72.9,12
72.9,12
72.8,12
72.6,12
72.5,12
72.5,12
72.3,12
72,12
71.8,12
71.7,12
69.9,12
69.9,12
69.3,12
69.1,12
68.8,12
68.5,12
68.4,12
59.9,12
59.7,12
59.4,12
58.9,12
58.2,12
78,12.1
77.6,12.1
76.9,12.1
76,12.1
75.7,12.1
75.4,12.1
75.2,12.1
74.7,12.1
74.3,12.1
74.3,12.1
74.1,12.1
73.9,12.1
73.7,12.1
73.1,12.1
73.1,12.1
73,12.1
72.9,12.1
72.9,12.1
72.7,12.1
72.3,12.1
72.2,12.1
72.1,12.1
72.1,12.1
72,12.1
71.9,12.1
71,12.1
70,12.1
69.4,12.1
69.4,12.1
69.2,12.1
68.1,12.1
66.7,12.1
66.6,12.1
65,12.1
65,12.1
63.9,12.1
57.5,12.1
56.9,12.1
77.7,12.2
76.4,12.2
76.1,12.2
75.8,12.2
75.6,12.2
75.3,12.2
74.9,12.2
74.7,12.2
74.2,12.2
73.9,12.2
73.5,12.2
73.5,12.2
73.4,12.2
73.2,12.2
73.1,12.2
73,12.2
72.5,12.2
72.4,12.2
72,12.2
72,12.2
71.5,12.2
71.5,12.2
70,12.2
69.4,12.2
69.2,12.2
68.8,12.2
68.4,12.2
66.6,12.2
64.9,12.2
61,12.2
59.2,12.2
79,12.3
76.7,12.3
76,12.3
75.7,12.3
75.6,12.3
75.5,12.3
74.9,12.3
74.9,12.3
74,12.3
73.9,12.3
73.8,12.3
73.8,12.3
73.8,12.3
73.7,12.3
73.6,12.3
73.5,12.3
73.4,12.3
73.4,12.3
73.3,12.3
73.2,12.3
73.2,12.3
73.1,12.3
73,12.3
72.6,12.3
72.1,12.3
72.1,12.3
71.8,12.3
71.4,12.3
71.2,12.3
69.9,12.3
69.6,12.3
69.5,12.3
69.4,12.3
69.3,12.3
68.9,12.3
68.7,12.3
68.3,12.3
64.4,12.3
61.1,12.3
59.8,12.3
59.7,12.3
59.7,12.3
59.7,12.3
59.2,12.3
78.6,12.4
78.2,12.4
77.9,12.4
77.5,12.4
75.5,12.4
75.4,12.4
75.4,12.4
75.1,12.4
74.2,12.4
74.1,12.4
74,12.4
73.6,12.4
73.6,12.4
73.5,12.4
73.5,12.4
73.4,12.4
73.2,12.4
73.1,12.4
73,12.4
73,12.4
72.8,12.4
72.4,12.4
72.2,12.4
72,12.4
71.5,12.4
71.4,12.4
70,12.4
69.9,12.4
69.7,12.4
69.6,12.4
69.5,12.4
69.4,12.4
68.5,12.4
66.9,12.4
66.9,12.4
65,12.4
64.8,12.4
62.2,12.4
61.7,12.4
61.6,12.4
61.6,12.4
61.4,12.4
78.4,12.5
78.3,12.5
78.1,12.5
77.7,12.5
77,12.5
76.2,12.5
76,12.5
75.9,12.5
75.7,12.5
75.6,12.5
75,12.5
75,12.5
74.4,12.5
74.4,12.5
74.2,12.5
74,12.5
74,12.5
73.9,12.5
73.8,12.5
73.6,12.5
73.5,12.5
73.2,12.5
72.7,12.5
72,12.5
71.5,12.5
71.1,12.5
71,12.5
69.8,12.5
69.4,12.5
69.4,12.5
69.3,12.5
68.7,12.5
68.3,12.5
68,12.5
67.7,12.5
67.4,12.5
67.2,12.5
67.1,12.5
66.7,12.5
65.1,12.5
64.6,12.5
63.5,12.5
63.4,12.5
63,12.5
62.8,12.5
62.8,12.5
62.3,12.5
61.8,12.5
61.1,12.5
82,12.6
79,12.6
78,12.6
78,12.6
76.7,12.6
76.3,12.6
76.1,12.6
76.1,12.6
76,12.6
76,12.6
75.7,12.6
75.4,12.6
75.3,12.6
75,12.6
75,12.6
74.9,12.6
74.8,12.6
74.8,12.6
74.6,12.6
74.5,12.6
74.5,12.6
74.4,12.6
74.1,12.6
74.1,12.6
74,12.6
73.9,12.6
73.7,12.6
73.5,12.6
72.3,12.6
71.8,12.6
71.7,12.6
71.6,12.6
71.5,12.6
69.7,12.6
69.1,12.6
68.5,12.6
67.6,12.6
67.2,12.6
66,12.6
65.7,12.6
65.5,12.6
65.1,12.6
64.2,12.6
79.7,12.7
79.3,12.7
79,12.7
78.7,12.7
78.5,12.7
78.2,12.7
76.3,12.7
75.7,12.7
75.6,12.7
75,12.7
74.8,12.7
74.7,12.7
74.6,12.7
74.4,12.7
74.4,12.7
74.4,12.7
74.3,12.7
73.9,12.7
73.9,12.7
73.6,12.7
73.2,12.7
73.2,12.7
72.9,12.7
72.7,12.7
72.5,12.7
72,12.7
71.9,12.7
71.7,12.7
71.6,12.7
71.4,12.7
71.3,12.7
71.2,12.7
71.2,12.7
71.1,12.7
71,12.7
71,12.7
69.5,12.7
65,12.7
64.7,12.7
79,12.8
79,12.8
78.9,12.8
78,12.8
77.2,12.8
76.8,12.8
76.5,12.8
76.5,12.8
76.5,12.8
76.2,12.8
75.8,12.8
75.8,12.8
75.6,12.8
75.5,12.8
75.4,12.8
75.3,12.8
75.2,12.8
75.2,12.8
74.4,12.8
74.2,12.8
74.2,12.8
74.1,12.8
73.9,12.8
73.6,12.8
73.6,12.8
73.3,12.8
73.3,12.8
73.3,12.8
73.2,12.8
72.9,12.8
72.2,12.8
71.9,12.8
71.6,12.8
71.4,12.8
71,12.8
70,12.8
69.6,12.8
69.6,12.8
69.1,12.8
69,12.8
69,12.8
64.8,12.8
59.2,12.8
58.9,12.8
58,12.8
56.5,12.8
79,12.9
78.9,12.9
77.5,12.9
77.4,12.9
77.3,12.9
76.6,12.9
76.4,12.9
76.2,12.9
76,12.9
75.8,12.9
75.7,12.9
75.6,12.9
75.5,12.9
75.4,12.9
75.3,12.9
75.1,12.9
75,12.9
74.9,12.9
74.7,12.9
74.7,12.9
74.6,12.9
74.6,12.9
74.5,12.9
74.4,12.9
74.2,12.9
74.1,12.9
74,12.9
73.8,12.9
73.7,12.9
73.6,12.9
73.6,12.9
73.5,12.9
73.4,12.9
73.4,12.9
73.2,12.9
73,12.9
72.7,12.9
72.6,12.9
72.5,12.9
72.2,12.9
72,12.9
72,12.9
71.8,12.9
71.7,12.9
71.6,12.9
71.2,12.9
71.1,12.9
69.8,12.9
69.1,12.9
68.9,12.9
68.7,12.9
55.3,12.9
54.9,12.9
54.5,12.9
54,12.9
54,12.9
53.8,12.9
53.7,12.9
78.5,13
77.8,13
77.6,13
76.2,13
74.8,13
74.7,13
74.7,13
74.6,13
74.6,13
74.4,13
74.3,13
74.2,13
74.2,13
74.2,13
73.7,13
73.4,13
73.1,13
73,13
73,13
72.8,13
72.6,13
72.1,13
72.1,13
72,13
71.1,13
71,13
65.9,13
63.6,13
62.9,13
62,13
57.3,13
56,13
79.2,13.1
79,13.1
78,13.1
76.6,13.1
76,13.1
75.8,13.1
75.8,13.1
75.2,13.1
75.1,13.1
75,13.1
75,13.1
75,13.1
74.8,13.1
74.7,13.1
74.5,13.1
74.5,13.1
74.4,13.1
74.1,13.1
74,13.1
73.9,13.1
73.9,13.1
73.9,13.1
73.8,13.1
73.6,13.1
73.2,13.1
73.1,13.1
73,13.1
72.6,13.1
72.2,13.1
72.2,13.1
72.1,13.1
68,13.1
67.7,13.1
64.4,13.1
77.3,13.2
76,13.2
75.3,13.2
75,13.2
74.7,13.2
74.5,13.2
74.3,13.2
74.3,13.2
74.1,13.2
74,13.2
73.9,13.2
73.9,13.2
73.8,13.2
73.7,13.2
73.6,13.2
73.5,13.2
73.4,13.2
73.4,13.2
73.3,13.2
73,13.2
73,13.2
73,13.2
73,13.2
72.9,13.2
72.7,13.2
72.4,13.2
72.3,13.2
72.3,13.2
72.2,13.2
71.8,13.2
71.2,13.2
67.8,13.2
67.7,13.2
64.6,13.2
78.1,13.3
77.1,13.3
76.9,13.3
76.7,13.3
76.7,13.3
76.6,13.3
76.5,13.3
76.4,13.3
76.3,13.3
76.2,13.3
76.1,13.3
75.5,13.3
75.4,13.3
75,13.3
74.9,13.3
74.9,13.3
74.9,13.3
74.8,13.3
74.8,13.3
74.7,13.3
74.7,13.3
74.4,13.3
74.1,13.3
73.9,13.3
73.8,13.3
73.8,13.3
73.7,13.3
73.7,13.3
73.7,13.3
73.5,13.3
73.4,13.3
73.3,13.3
73.2,13.3
73.1,13.3
72.8,13.3
72.7,13.3
72.7,13.3
72.6,13.3
72.5,13.3
72.3,13.3
72.3,13.3
72.2,13.3
72.1,13.3
72.1,13.3
71.9,13.3
71.7,13.3
71.4,13.3
68,13.3
67.9,13.3
67.7,13.3
67.5,13.3
62.6,13.3
79,13.4
78.8,13.4
78.6,13.4
78.2,13.4
78.1,13.4
78,13.4
77.9,13.4
77.8,13.4
76.9,13.4
76,13.4
76,13.4
75.5,13.4
75.3,13.4
75.3,13.4
74.9,13.4
74.7,13.4
74.5,13.4
74.4,13.4
74.2,13.4
74.2,13.4
73.6,13.4
73.2,13.4
72.9,13.4
72.7,13.4
72.4,13.4
72.4,13.4
71.9,13.4
71.8,13.4
71.8,13.4
71.7,13.4
68.1,13.4
67.4,13.4
83,13.5
80,13.5
79.7,13.5
79.4,13.5
78.9,13.5
78.8,13.5
78.7,13.5
78.7,13.5
78.3,13.5
77.8,13.5
77.3,13.5
76.6,13.5
76.1,13.5
75.6,13.5
74.9,13.5
74.6,13.5
74.5,13.5
74.5,13.5
74.5,13.5
74,13.5
74,13.5
73.8,13.5
73.7,13.5
73.3,13.5
73.3,13.5
73,13.5
72.9,13.5
72.9,13.5
72.7,13.5
72.6,13.5
72.5,13.5
72.2,13.5
72.1,13.5
71.9,13.5
